created_at,screen_name,text
2019-06-27 05:35:43,MufflerMan_vish,RT @pranabsamanta: Just 36 who availed ayushman Bharat in Bihar for AES treatment reveals a gap that needs to be addressed. Ayushman CEO te…
2019-06-27 05:24:37,msukhmani,"RT @MnshaP: 130 children have died in two hospitals in #Muzaffarpur, one government and one private. This is their story.

https://t.co/Sb9…"
2019-06-27 05:19:12,IT_Kabootar,"RT @MnshaP: 130 children have died in two hospitals in #Muzaffarpur, one government and one private. This is their story.

https://t.co/Sb9…"
2019-06-27 05:09:21,ayeshasusan,"RT @MnshaP: 130 children have died in two hospitals in #Muzaffarpur, one government and one private. This is their story.

https://t.co/Sb9…"
2019-06-27 05:04:25,Aditya6521,"RT @MnshaP: 130 children have died in two hospitals in #Muzaffarpur, one government and one private. This is their story.

https://t.co/Sb9…"
2019-06-27 05:03:45,Ranojchauhan1,RT @rssmanohar1963: लीची नहीं AES का कुपोषण कनेक्शन: 289 में 61 बच्चे खाली पेट सोए थे! https://t.co/JtJJNEnPHk
2019-06-27 05:00:24,dmmishra96,"RT @MnshaP: 130 children have died in two hospitals in #Muzaffarpur, one government and one private. This is their story.

https://t.co/Sb9…"
2019-06-27 04:44:10,BucketheadCase,"RT @scanman: Two hospitals, one enemy: A deep dive into how medical professionals are dealing with #AES in Muzaffarpur, Bihar | @sighyush @…"
2019-06-27 04:43:31,AbhinandanSekhr,"RT @newslaundry: Two hospitals, one crisis, and how they're dealing with it. One is government-run while the other a private not-for-profit…"
2019-06-27 04:42:53,sighyush,"RT @newslaundry: Two hospitals, one crisis, and how they're dealing with it. One is government-run while the other a private not-for-profit…"
2019-06-27 04:42:29,Gurvinder007,"RT @ANI: Bihar: FIR lodged against 39 people in Harivanshpur, in Vaishali district after they protested over lack of water supply &amp; death o…"
2019-06-27 04:42:21,sighyush,"RT @scanman: Two hospitals, one enemy: A deep dive into how medical professionals are dealing with #AES in Muzaffarpur, Bihar | @sighyush @…"
2019-06-27 04:36:02,karishmau,"RT @MnshaP: 130 children have died in two hospitals in #Muzaffarpur, one government and one private. This is their story.

https://t.co/Sb9…"
2019-06-27 04:35:49,akshaytarfe,"When I visit, five children are admitted at the ward. The youngest, only one year old, is breathing so heavily that… https://t.co/I5tjZv84lN"
2019-06-27 04:33:26,dinpandy,"RT @news18dotcom: More than 150 children have died in Bihar due to an outbreak of Acute Encephalitis Syndrome.

A major reason behind it co…"
2019-06-27 04:32:27,Devntidevifoun1,"RT @EconomicTimes: The outbreak of acute #encephalitis syndrome (AES) in Bihar, which has claimed 140 lives, has revealed that only 36 pati…"
2019-06-27 04:32:00,newslaundry,"Two hospitals, one crisis, and how they're dealing with it. One is government-run while the other a private not-for… https://t.co/h8cLPM9jK1"
2019-06-27 04:28:45,Memeghnad,"RT @MnshaP: 130 children have died in two hospitals in #Muzaffarpur, one government and one private. This is their story.

https://t.co/Sb9…"
2019-06-27 04:26:46,sanode2k,"RT @ANI: Bihar: FIR lodged against 39 people in Harivanshpur, in Vaishali district after they protested over lack of water supply &amp; death o…"
2019-06-27 04:23:14,scanman,"Two hospitals, one enemy: A deep dive into how medical professionals are dealing with #AES in Muzaffarpur, Bihar |… https://t.co/TbBdWhTqlj"
2019-06-27 04:21:59,CNNnews18,"RT @news18dotcom: More than 150 children have died in Bihar due to an outbreak of Acute Encephalitis Syndrome.

A major reason behind it co…"
2019-06-27 04:19:48,news18dotcom,"More than 150 children have died in Bihar due to an outbreak of Acute Encephalitis Syndrome.

A major reason behind… https://t.co/R17oYeViC1"
2019-06-27 04:13:30,AMITMKAMBLE,RT @SharjeelUsmani: .@sighyush's ground report on #MuzaffarpurDeaths for @newslaundry. Kindly read and subscribe to Newslaundry. https://t.…
2019-06-27 04:07:35,sighyush,RT @SharjeelUsmani: .@sighyush's ground report on #MuzaffarpurDeaths for @newslaundry. Kindly read and subscribe to Newslaundry. https://t.…
2019-06-27 04:04:49,DrTanweerHassan,"RT @ANI: Bihar: FIR lodged against 39 people in Harivanshpur, in Vaishali district after they protested over lack of water supply &amp; death o…"
2019-06-27 03:56:43,ChAnkur,"RT @MnshaP: 130 children have died in two hospitals in #Muzaffarpur, one government and one private. This is their story.

https://t.co/Sb9…"
2019-06-27 03:53:49,Vaishax,"RT @MnshaP: 130 children have died in two hospitals in #Muzaffarpur, one government and one private. This is their story.

https://t.co/Sb9…"
2019-06-27 03:53:14,InfectoNeuro,RT @BIGlobal_NIHR: The death toll from the Acute Encephalitis Syndrome outbreak in India's Bihar state has unfortunately risen to 152. Dr V…
2019-06-27 03:52:53,SevadalKA,RT @SevadalMP: Instead of giving ears to  protesting people's  problem of lack of water supply and death of several children due to Acute E…
2019-06-27 03:33:48,mearjunsha,"RT @MnshaP: 130 children have died in two hospitals in #Muzaffarpur, one government and one private. This is their story.

https://t.co/Sb9…"
2019-06-27 03:20:45,MeanderingWonk,"Another pointed indictment of the failures of the health delivery systems in the rural heartland. 
Healthcare isnt… https://t.co/Vj9hSAdQ6R"
2019-06-27 03:17:27,sighyush,"RT @MnshaP: 130 children have died in two hospitals in #Muzaffarpur, one government and one private. This is their story.

https://t.co/Sb9…"
2019-06-27 03:16:04,DParwana,"RT @ANI: Bihar: FIR lodged against 39 people in Harivanshpur, Muzaffarpur after they protested over lack of water supply &amp; death of several…"
2019-06-27 03:15:53,sighyush,RT @newslaundry: The extensive medical mobilisation at the two hospitals since the beginning of the outbreak impinges on the larger state o…
2019-06-27 03:14:31,homernods,"RT @MnshaP: 130 children have died in two hospitals in #Muzaffarpur, one government and one private. This is their story.

https://t.co/Sb9…"
2019-06-27 03:11:39,loktej,जानों प्रधानमंत्री मोदी ने संसद में झारखंड मॉब लिन्चिंग और बिहार में बुखार से मरते बच्चों के विषय में क्या कहा… https://t.co/3HhcIzPbdg
2019-06-27 03:10:15,Ramchaganti,Urgent! Help Bihar kids suffering from Acute Encephalitis Syndrome https://t.co/hLmILW0q8p
2019-06-27 03:09:44,rishi_bhatt,"RT @MnshaP: 130 children have died in two hospitals in #Muzaffarpur, one government and one private. This is their story.

https://t.co/Sb9…"
2019-06-27 03:02:45,Mungerilal16,"RT @MnshaP: 130 children have died in two hospitals in #Muzaffarpur, one government and one private. This is their story.

https://t.co/Sb9…"
2019-06-27 03:00:59,JournoNitten,"RT @MnshaP: 130 children have died in two hospitals in #Muzaffarpur, one government and one private. This is their story.

https://t.co/Sb9…"
2019-06-27 03:00:22,nitinshriwas88,"RT @MnshaP: 130 children have died in two hospitals in #Muzaffarpur, one government and one private. This is their story.

https://t.co/Sb9…"
2019-06-27 02:56:55,anshumanscribe,"RT @ETPolitics: Acute Encephalitis Syndrome: Only 36 make use of Ayushman Bharat scheme.

@nidhi_sharma reports. 

https://t.co/RsDymjzYZ6"
2019-06-27 02:48:48,sharmasupriya,"RT @MnshaP: 130 children have died in two hospitals in #Muzaffarpur, one government and one private. This is their story.

https://t.co/Sb9…"
2019-06-27 02:47:49,Hardik121121121,"RT @thewirehindi: नीतीश सरकार ने चमकी बुखार पर शोध, जागरूकता, पुनर्वास के लिए कोई फंड नहीं मांगा
#Bihar #Muzaffarpur #AES #NitishKumar #Nat…"
2019-06-27 02:47:38,MnshaP,"130 children have died in two hospitals in #Muzaffarpur, one government and one private. This is their story.

https://t.co/Sb9x02gMYG"
2019-06-27 02:17:51,rtn_manoj,"RT @News18Bihar: बच्चों की मौत को लेकर जीतन राम मांझी ने कहा है कि मुख्यमंत्री नीतीश कुमार को नैतिकता के आधार पर इस्तीफा दे देना चाहिए.
htt…"
2019-06-27 02:13:58,VIJAYraghavSING,"RT @thewirehindi: नीतीश सरकार ने चमकी बुखार पर शोध, जागरूकता, पुनर्वास के लिए कोई फंड नहीं मांगा
#Bihar #Muzaffarpur #AES #NitishKumar #Nat…"
2019-06-27 01:50:19,Kum97400025Alok,"RT @thewirehindi: नीतीश सरकार ने चमकी बुखार पर शोध, जागरूकता, पुनर्वास के लिए कोई फंड नहीं मांगा
#Bihar #Muzaffarpur #AES #NitishKumar #Nat…"
2019-06-27 01:44:51,YamunaSree30,"RT @the_hindu: The Acute Encephalitis Syndrome claimed one more life in Muzaffarpur on Wednesday, raising the toll in the north Bihar distr…"
2019-06-27 01:33:26,farooqueeali,"RT @thewirehindi: नीतीश सरकार ने चमकी बुखार पर शोध, जागरूकता, पुनर्वास के लिए कोई फंड नहीं मांगा
#Bihar #Muzaffarpur #AES #NitishKumar #Nat…"
2019-06-27 01:30:10,macharajarao,Acute Encephalitis Syndrome: Only 36 make use of Ayushman Bharat https://t.co/kPS4BQk3rO via @economictimes
2019-06-27 01:30:00,thewirehindi,"नीतीश सरकार ने चमकी बुखार पर शोध, जागरूकता, पुनर्वास के लिए कोई फंड नहीं मांगा
#Bihar #Muzaffarpur #AES… https://t.co/tH7aWgV2SZ"
2019-06-27 01:11:55,journo_abheet,RT @NewsMobileIndia: #BREAKING | The death toll due to Acute Encephalitis Syndrome (AES) rises to 132 in #Muzaffarpur. 111 deaths in SKMCH…
2019-06-27 00:58:05,SharjeelUsmani,.@sighyush's ground report on #MuzaffarpurDeaths for @newslaundry. Kindly read and subscribe to Newslaundry. https://t.co/ccElabKR4t
2019-06-27 00:03:36,RajRockstaar,"RT @the_hindu: The Acute Encephalitis Syndrome claimed one more life in Muzaffarpur on Wednesday, raising the toll in the north Bihar distr…"
2019-06-26 23:47:35,d33p_crj,"RT @the_hindu: The Acute Encephalitis Syndrome claimed one more life in Muzaffarpur on Wednesday, raising the toll in the north Bihar distr…"
2019-06-26 23:40:54,iamnikhilkr,"RT @the_hindu: The Acute Encephalitis Syndrome claimed one more life in Muzaffarpur on Wednesday, raising the toll in the north Bihar distr…"
2019-06-26 23:30:10,the_hindu,"The Acute Encephalitis Syndrome claimed one more life in Muzaffarpur on Wednesday, raising the toll in the north Bi… https://t.co/9nIvYUzOns"
2019-06-26 20:32:55,RabiRsen397,RT @newslaundry: The extensive medical mobilisation at the two hospitals since the beginning of the outbreak impinges on the larger state o…
2019-06-26 20:32:00,newslaundry,The extensive medical mobilisation at the two hospitals since the beginning of the outbreak impinges on the larger… https://t.co/7jU9Fh2Tql
2019-06-26 19:03:58,wicked_sinha,Acute encephalitis syndrome had a drastic change after 2000 and had no of death had increased by a huge number afte… https://t.co/MfSGWUTu44
2019-06-26 18:54:43,ObaidullahK,"RT @sighyush: Two hospitals, one crisis, and how they're dealing with it. One government-run and the other a private not-for-profit. 

Gues…"
2019-06-26 18:18:33,ROALY,"RT @ANI: Bihar: FIR lodged against 39 people in Harivanshpur, Muzaffarpur after they protested over lack of water supply &amp; death of several…"
2019-06-26 17:59:41,MegastarForever,"RT @ANI: Bihar: FIR lodged against 39 people in Harivanshpur, Muzaffarpur after they protested over lack of water supply &amp; death of several…"
2019-06-26 17:39:51,MujahidMughal12,Bihar has been struggling with an outbreak of Acute Encephalitis Syndrome (AES) since the beginning of June. More t… https://t.co/cgmX225OOq
2019-06-26 17:34:19,SnehLoo,"RT @ANI: Bihar: FIR lodged against 39 people in Harivanshpur, Muzaffarpur after they protested over lack of water supply &amp; death of several…"
2019-06-26 17:21:29,ShalinAstha,"RT @KharwarMukund: बिहर में एक्यूट इंसेफेलाइटिस सिंड्रोम AES से मृत्यु अनुपात में देखा गया लिंग भेदभाव का कुरूप चेहरा, जिसके कारण ही गरीबी…"
2019-06-26 17:19:59,ImAbhishek7_,"RT @ANI: Bihar: FIR lodged against 39 people in Harivanshpur, Muzaffarpur after they protested over lack of water supply &amp; death of several…"
2019-06-26 17:06:35,Atul10Avi,"RT @ANI: Bihar: FIR lodged against 39 people in Harivanshpur, Muzaffarpur after they protested over lack of water supply &amp; death of several…"
2019-06-26 16:45:04,ojhaanjali,RT @GoNews24x7: Muzaffarpur Death Toll Rises | 132 children in Bihar’s #Muzaffarpur have lost their lives to Acute #Encephalitis Syndrome.…
2019-06-26 16:43:22,rG9v2x04dxLNyH5,"@TakahikoNojima @KitasatoUniv 急性脳炎で死亡の子ども１５２人に、ライチが原因か　インド
https://t.co/om1xGNT1Va
〇Acute Encephalitis Syndrome (Ch… https://t.co/k7T0FyqCkB"
2019-06-26 16:42:23,rG9v2x04dxLNyH5,"@mck2017no4 
急性脳炎で死亡の子ども１５２人に、ライチが原因か　インド
https://t.co/om1xGNT1Va
〇Acute Encephalitis Syndrome (Chamki fever) death… https://t.co/ZtbA4NT23J"
2019-06-26 16:41:29,rG9v2x04dxLNyH5,"@phoenix_ms3 急性脳炎で死亡の子ども１５２人に、ライチが原因か　インド
https://t.co/om1xGNT1Va
〇Acute Encephalitis Syndrome (Chamki fever) death… https://t.co/fH4jv9Slkc"
2019-06-26 16:40:28,rG9v2x04dxLNyH5,"@misstodai201802 急性脳炎で死亡の子ども１５２人に、ライチが原因か　インド
https://t.co/om1xGNT1Va
〇Acute Encephalitis Syndrome (Chamki fever) d… https://t.co/eqVrOFARzB"
2019-06-26 16:39:37,rG9v2x04dxLNyH5,"@misstus2016_1 急性脳炎で死亡の子ども１５２人に、ライチが原因か　インド
https://t.co/om1xGNT1Va
〇Acute Encephalitis Syndrome (Chamki fever) dea… https://t.co/RHj0cBUMHs"
2019-06-26 16:39:09,PratVikash,This is a high time for us. We must expedite our vaccination campaigns across areas of Indian states where Acute En… https://t.co/CgdTVUzWwI
2019-06-26 16:38:40,rG9v2x04dxLNyH5,"@rs__rrsrs 急性脳炎で死亡の子ども１５２人に、ライチが原因か　インド
https://t.co/om1xGNT1Va
〇Acute Encephalitis Syndrome (Chamki fever) deaths… https://t.co/OIZNv8Y1Cl"
2019-06-26 16:37:57,Shahrukh_NSUI,"RT @rachitseth: Double Engine Govt of BJP in Centre &amp; in Bihar has gone into the ICU! 

Human Skeletons are found in the hospital where 100…"
2019-06-26 16:34:33,shanu_sahota,RT @scconline_: Supreme Court agrees to hear on Monday a PIL seeking direction to urgently constitute a team of medical experts for treatme…
2019-06-26 16:31:38,PRANAVKISHOREJ2,@PMOIndia Thank you our Hon'ble Prime Minister for showing concern about the suffering Acute Encephalitis syndrome… https://t.co/UeLPk8nz0m
2019-06-26 16:31:20,iamsnsharma,RT @ANI: PM Modi: The deaths in Bihar due to Acute Encephalitis Syndrome are unfortunate and a matter of shame for us. We have to take this…
2019-06-26 16:01:58,markq,"@newscientist MMR vaccine injury or death 
https://t.co/h8AoPIJtwK

Possible side effects:

loss of muscle control… https://t.co/0RS7doIRMw"
2019-06-26 15:12:12,nikhilfrancis29,"RT @sighyush: Two hospitals, one crisis, and how they're dealing with it. One government-run and the other a private not-for-profit. 

Gues…"
2019-06-26 15:11:02,parthpunter,"RT @sighyush: Two hospitals, one crisis, and how they're dealing with it. One government-run and the other a private not-for-profit. 

Gues…"
2019-06-26 15:09:19,QuilledWords,"RT @sighyush: Two hospitals, one crisis, and how they're dealing with it. One government-run and the other a private not-for-profit. 

Gues…"
2019-06-26 15:07:09,Ravinde38200477,"RT @KharwarMukund: बिहर में एक्यूट इंसेफेलाइटिस सिंड्रोम AES से मृत्यु अनुपात में देखा गया लिंग भेदभाव का कुरूप चेहरा, जिसके कारण ही गरीबी…"
2019-06-26 15:03:11,KharwarMukund,"बिहर में एक्यूट इंसेफेलाइटिस सिंड्रोम AES से मृत्यु अनुपात में देखा गया लिंग भेदभाव का कुरूप चेहरा, जिसके कारण ही ग… https://t.co/LTaoUNBKIB"
2019-06-26 14:58:19,BeckyJohnson222,@drchriscole @patrici61580698 @Sheeple101 @AndrewLazarus4 @emartinez78987 @patrickcfenn1 @dr_zenitram… https://t.co/9P43fCPr4M
2019-06-26 14:54:28,coffeetime112,"RT @firstpost: Addressing #RajyaSabha, #NarendraModi also spoke on the death of over 130 children this month from Acute #Encephalitis Syndr…"
2019-06-26 14:38:33,anil7kishan,"RT @firstpost: Addressing #RajyaSabha, #NarendraModi also spoke on the death of over 130 children this month from Acute #Encephalitis Syndr…"
2019-06-26 14:35:45,PrabhathKalkura,RT @scroll_in: Over 700 acute encephalitis syndrome cases have been reported in Bihar since June 1. https://t.co/x3X31FyNcD
2019-06-26 14:32:12,Sumit19870_,"Kerala contained the #Nipah outbreak while Bihar grappled wid acute encephalitis syndrome deaths.
Kerala emerged at… https://t.co/wMeD85QSfY"
2019-06-26 14:31:27,scroll_in,Over 700 acute encephalitis syndrome cases have been reported in Bihar since June 1. https://t.co/x3X31FyNcD
2019-06-26 14:27:32,zibrailmohamma3,RT @GoNews24x7: Muzaffarpur Death Toll Rises | 132 children in Bihar’s #Muzaffarpur have lost their lives to Acute #Encephalitis Syndrome.…
2019-06-26 14:26:18,arvindcTOI,"RT @ANI: Bihar: A unit of police arrives to re-investigate the case in which FIR was lodged against 39 people in Harivanshpur village, Vais…"
2019-06-26 14:26:13,AbhinandanSekhr,"RT @newslaundry: In Muzaffarpur, a government and private hospital are trying to deal with the AES outbreak. 

@sighyush profiles the two a…"
2019-06-26 14:20:45,55Pawankumar,RT @SarveshSays: बिहार के मुजफ्फरपुर में चमकी बुखार यानी एक्यूट इंसेफलाइटिस सिंड्रोम (एसईएस) से मरनेवालों की संख्या लगातार बढ़ती जा रही है।…
2019-06-26 14:18:32,congresscrowd,"Heil, mein Führer! 
Parents Of Encephalitis Victims charged for protesting.
https://t.co/ODNn7cLdzV via @ndtv"
2019-06-26 14:14:55,RajeevR79608148,बिहार में मस्तिष्क ज्वर से बच्चों की हुई मौत अत्यंत दुखद और शर्मनाक : PM मोदी https://t.co/72KzF6KuB9
2019-06-26 14:12:57,vote4developmen,"RT @ndtv: ""Matter Of Shame For The Nation"": PM Modi On Encephalitis Deaths In Bihar https://t.co/zDfQ5qXEDd #NDTVNewsBeeps https://t.co/rmN…"
2019-06-26 14:12:30,srigopall,RT @ANI: PM Modi: The deaths in Bihar due to Acute Encephalitis Syndrome are unfortunate and a matter of shame for us. We have to take this…
2019-06-26 14:12:21,newslaundry,"RT @sighyush: Two hospitals, one crisis, and how they're dealing with it. One government-run and the other a private not-for-profit. 

Gues…"
2019-06-26 14:11:16,vote4developmen,"RT @ndtvfeed: ""Matter Of Shame For The Nation"": PM Modi On Encephalitis Deaths In Bihar https://t.co/h6cXMPLT0o"
2019-06-26 14:11:08,anirban_thestar,"RT @firstpost: Addressing #RajyaSabha, #NarendraModi also spoke on the death of over 130 children this month from Acute #Encephalitis Syndr…"
2019-06-26 14:02:40,rgaravindan,RT @thatsTamil: குழந்தைகளை அதிகம் தாக்கும் மூளை காய்ச்சல்... பீகாரில் பலி எண்ணிக்கை 132 ஆக உயர்வு  https://t.co/gD633tWsVU #brainfever #bih…
2019-06-26 14:01:09,Rajyasree,"RT @sighyush: Two hospitals, one crisis, and how they're dealing with it. One government-run and the other a private not-for-profit. 

Gues…"
2019-06-26 14:00:16,SMehdudia,RT @pranabsamanta: Just 36 who availed ayushman Bharat in Bihar for AES treatment reveals a gap that needs to be addressed. Ayushman CEO te…
2019-06-26 13:57:04,sighyush,"Two hospitals, one crisis, and how they're dealing with it. One government-run and the other a private not-for-prof… https://t.co/4KDgoHiFDx"
2019-06-26 13:50:24,haf_ali,"RT @rachitseth: Double Engine Govt of BJP in Centre &amp; in Bihar has gone into the ICU! 

Human Skeletons are found in the hospital where 100…"
2019-06-26 13:47:20,BcabaNetwork,43 kids dead in Bihar’s Muzaffarpur from Acute Encephalitis Syndrome: The most common cause and symptoms… https://t.co/v6XmoniHko
2019-06-26 13:45:56,sighyush,"RT @newslaundry: In Muzaffarpur, a government and private hospital are trying to deal with the AES outbreak. 

@sighyush profiles the two a…"
2019-06-26 13:44:47,ravi2010mary,RT @HospitalsApollo: Acute Encephalitis Syndrome (AES) also known as ‘Chamki Fever’ or Litchi Virus is a term used for infections that caus…
2019-06-26 13:44:11,newslaundry,"In Muzaffarpur, a government and private hospital are trying to deal with the AES outbreak. 

@sighyush profiles th… https://t.co/qrWbTBdvVf"
2019-06-26 13:30:00,ModiforPMOrg,https://t.co/11c2K7UhI0
2019-06-26 13:26:13,apnnewsindia,The deaths in Bihar due to Acute Encephalitis Syndrome are unfortunate and a matter of shame for us. We have to tak… https://t.co/78FM7ayFWm
2019-06-26 13:21:32,NoushadPR,ബിഹാറിൽ മസ്തിഷ്ക ജ്വരം  ബാധിച്ച് കുരുന്നുകൾക്ക് ആവശ്യമായ ചികിത്സ ലഭ്യമാക്കാത്തതിലും അവരിൽ നിരവധി പേർ  മരിച്ചതിലും… https://t.co/Wl1s7HrQrT
2019-06-26 13:20:31,rkjha111,"RT @TimesNow: Report: Acute Encephalitis Syndrome claimed one more life in Muzaffarpur, raising the toll in the north Bihar district, the w…"
2019-06-26 13:19:33,priyanka_1808,"RT @firstpost: Addressing #RajyaSabha, #NarendraModi also spoke on the death of over 130 children this month from Acute #Encephalitis Syndr…"
2019-06-26 13:18:55,daaktardush,RT @pranabsamanta: Just 36 who availed ayushman Bharat in Bihar for AES treatment reveals a gap that needs to be addressed. Ayushman CEO te…
2019-06-26 13:15:51,nikhilsarode123,"RT @TimesNow: Report: Acute Encephalitis Syndrome claimed one more life in Muzaffarpur, raising the toll in the north Bihar district, the w…"
2019-06-26 13:15:00,TimesNow,"Report: Acute Encephalitis Syndrome claimed one more life in Muzaffarpur, raising the toll in the north Bihar distr… https://t.co/A3S85aYcX0"
2019-06-26 13:10:11,rocknaveen,"RT @ndtvfeed: ""Matter Of Shame For The Nation"": PM Modi On Encephalitis Deaths In Bihar https://t.co/h6cXMPLT0o"
2019-06-26 13:10:10,imsfwn,"RT @firstpost: Addressing #RajyaSabha, #NarendraModi also spoke on the death of over 130 children this month from Acute #Encephalitis Syndr…"
2019-06-26 13:09:55,UltimAddy,"RT @firstpost: Addressing #RajyaSabha, #NarendraModi also spoke on the death of over 130 children this month from Acute #Encephalitis Syndr…"
2019-06-26 13:09:25,ejunglee,"RT @firstpost: Addressing #RajyaSabha, #NarendraModi also spoke on the death of over 130 children this month from Acute #Encephalitis Syndr…"
2019-06-26 13:09:23,imsfwn,"RT @firstpost: Addressing #RajyaSabha, #NarendraModi also spoke on the death of over 130 children this month from Acute #Encephalitis Syndr…"
2019-06-26 13:07:22,mehdi2604,"RT @ndtv: ""Matter Of Shame For The Nation"": PM Modi On Encephalitis Deaths In Bihar https://t.co/zDfQ5qXEDd #NDTVNewsBeeps https://t.co/rmN…"
2019-06-26 13:06:11,rajeev_mp,"RT @firstpost: Addressing #RajyaSabha, #NarendraModi also spoke on the death of over 130 children this month from Acute #Encephalitis Syndr…"
2019-06-26 13:05:42,imtiaz_2512,"RT @ETPolitics: Acute Encephalitis Syndrome: Only 36 make use of Ayushman Bharat scheme.

@nidhi_sharma reports. 

https://t.co/RsDymjzYZ6"
2019-06-26 13:05:24,firstpost,"Addressing #RajyaSabha, #NarendraModi also spoke on the death of over 130 children this month from Acute… https://t.co/awo49PG6SI"
2019-06-26 13:05:03,firstpost,"Addressing #RajyaSabha, #NarendraModi also spoke on the death of over 130 children this month from Acute… https://t.co/9kulAzXVSz"
2019-06-26 12:59:34,G0vind_G0urav,"RT @ANI: Bihar: A unit of police arrives to re-investigate the case in which FIR was lodged against 39 people in Harivanshpur village, Vais…"
2019-06-26 12:55:54,goldey_3,"RT @ANI: Bihar: A unit of police arrives to re-investigate the case in which FIR was lodged against 39 people in Harivanshpur village, Vais…"
2019-06-26 12:55:41,GoNews24x7,Muzaffarpur Death Toll Rises | 132 children in Bihar’s #Muzaffarpur have lost their lives to Acute #Encephalitis Sy… https://t.co/n7Mhqc4WYx
2019-06-26 12:47:27,ApnaTimeAaega,"""Matter Of Shame For The Nation"": PM Modi On Encephalitis Deaths In Bihar https://t.co/br5OzqS0tP"
2019-06-26 12:45:44,dynamic_fatima,"RT @ndtv: ""Matter Of Shame For The Nation"": PM Modi On Encephalitis Deaths In Bihar https://t.co/zDfQ5qXEDd #NDTVNewsBeeps https://t.co/rmN…"
2019-06-26 12:44:16,hiteshray1,"RT @ANI: Bihar: A unit of police arrives to re-investigate the case in which FIR was lodged against 39 people in Harivanshpur village, Vais…"
2019-06-26 12:41:53,Gaurav_kJoshi,"RT @ANI: Bihar: FIR lodged against 39 people in Harivanshpur, in Vaishali district after they protested over lack of water supply &amp; death o…"
2019-06-26 12:41:27,tweet4mShubham,"RT @ndtv: ""Matter Of Shame For The Nation"": PM Modi On Encephalitis Deaths In Bihar https://t.co/zDfQ5qXEDd #NDTVNewsBeeps https://t.co/rmN…"
2019-06-26 12:41:01,RaisinaSeries,"RT @ndtv: ""Matter Of Shame For The Nation"": PM Modi On Encephalitis Deaths In Bihar https://t.co/zDfQ5qXEDd #NDTVNewsBeeps https://t.co/rmN…"
2019-06-26 12:40:14,ndtv,"""Matter Of Shame For The Nation"": PM Modi On Encephalitis Deaths In Bihar https://t.co/zDfQ5qXEDd #NDTVNewsBeeps https://t.co/rmNXDEcHf1"
2019-06-26 12:34:11,dt_next,"Acute #Encephalitis Syndrome claimed one more life in #Muzaffarpur on Wednesday, raising the toll in the north… https://t.co/JCR9dEYwnY"
2019-06-26 12:32:34,JagranPost,"“The deaths in Bihar due to Acute Encephalitis Syndrome are unfortunate and a matter of shame for us,"" says PM… https://t.co/QeViaXM9vs"
2019-06-26 12:31:57,Rkshivr,RT @ANI: PM Modi: The deaths in Bihar due to Acute Encephalitis Syndrome are unfortunate and a matter of shame for us. We have to take this…
2019-06-26 12:30:47,WeForNews,Bihar: A unit of police arrives to re-investigate the case in which FIR was lodged against 39 people in Harivanshpu… https://t.co/Q9j6I8mHzu
2019-06-26 12:29:46,GreySasquatch,"RT @ANI: Bihar: A unit of police arrives to re-investigate the case in which FIR was lodged against 39 people in Harivanshpur village, Vais…"
2019-06-26 12:25:44,ANI,Bihar: A unit of police arrives to re-investigate the case in which FIR was lodged against 39 people in Harivanshpu… https://t.co/xblbjT1gkd
2019-06-26 12:24:43,patidarsom,Police filed FIR against fathers of children who died due to Acute Encephalitis Syndrome (AES) in Bihar’s Muzaffarp… https://t.co/5lI9yAIaxk
2019-06-26 12:21:48,Praveenm__,RT @ANI: PM Modi: The deaths in Bihar due to Acute Encephalitis Syndrome are unfortunate and a matter of shame for us. We have to take this…
2019-06-26 12:17:18,prathod2008,#PMModi: The deaths in #Bihar due to Acute #Encephalitis Syndrome are unfortunate and a matter of shame for us. We… https://t.co/n0P2JYCJGV
2019-06-26 12:12:46,DebayanDictum,RT @pranabsamanta: Just 36 who availed ayushman Bharat in Bihar for AES treatment reveals a gap that needs to be addressed. Ayushman CEO te…
2019-06-26 12:12:00,rssmanohar1963,लीची नहीं AES का कुपोषण कनेक्शन: 289 में 61 बच्चे खाली पेट सोए थे! https://t.co/JtJJNEnPHk
2019-06-26 12:07:56,AbidaSameen,"RT @ndtvfeed: ""Matter Of Shame For The Nation"": PM Modi On Encephalitis Deaths In Bihar https://t.co/h6cXMPLT0o"
2019-06-26 11:59:44,VJGupta17,RT @ANI: PM Modi: The deaths in Bihar due to Acute Encephalitis Syndrome are unfortunate and a matter of shame for us. We have to take this…
2019-06-26 11:48:51,aalokareraj05,"RT @ANI: Bihar: FIR lodged against 39 people in Harivanshpur, in Vaishali district after they protested over lack of water supply &amp; death o…"
2019-06-26 11:46:11,Iam_Ayushmann,RT @ANI: PM Modi: The deaths in Bihar due to Acute Encephalitis Syndrome are unfortunate and a matter of shame for us. We have to take this…
2019-06-26 11:44:29,imsfwn,"RT @ndtvfeed: ""Matter Of Shame For The Nation"": PM Modi On Encephalitis Deaths In Bihar https://t.co/h6cXMPLT0o"
2019-06-26 11:42:11,SolomonMakonnen,RT @HospitalsApollo: Acute Encephalitis Syndrome (AES) also known as ‘Chamki Fever’ or Litchi Virus is a term used for infections that caus…
2019-06-26 11:41:54,AskApollo,Acute Encephalitis Syndrome (AES) also known as ‘Chamki Fever’ or Litchi Virus is a term used for infections that c… https://t.co/k7OvXlVA54
